  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafushivaru_hub.py", line 1029, in _collect_receiving_report_pages
    doc = fitz.open(pdf_path)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3012, in __init__
    raise FileDataError(f'Failed to open file {filename!r}.') from e
pymupdf.FileDataError: Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
2026-06-19 08:24:22,303 [WARNING] [AI EXTRACT] OCR.space error [._Scan_001.pdf]: HTTP 400: {"error":"E501: Not an image or PDF","details":"Invalid base64 Data URI."}
2026-06-19 08:24:22,304 [INFO] [AI EXTRACT] OCR.space Scan_001.pdf (2/2)
2026-06-19 08:24:22,306 [INFO] [OCR.SPACE] Preparing OCR upload: Scan_001.pdf (279.0 KB)
2026-06-19 08:24:22,306 [INFO] [OCR.SPACE] Upload PDF ready: Scan_001.pdf (279.0 KB)
2026-06-19 08:24:59,028 [INFO] OCR complete - 1 ok, 1 with errors. Click 'Send to Tabs' to apply.
2026-06-19 08:25:11,760 [INFO] AI Extract results cleared.
2026-06-19 08:25:33,456 [INFO] AI Extract results cleared.
2026-06-19 08:25:33,616 [INFO] AI Extract results cleared.
2026-06-19 08:33:19,049 [INFO] AI Extract: OCR.space processing started...
2026-06-19 08:33:19,051 [INFO] [AI EXTRACT] OCR.space ._Scan_001.pdf (1/1)
2026-06-19 08:33:19,057 [INFO] [OCR.SPACE] Preparing OCR upload: ._Scan_001.pdf (4.0 KB)
2026-06-19 08:33:19,058 [INFO] [OCR.SPACE] Upload PDF ready: ._Scan_001.pdf (4.0 KB)
2026-06-19 08:33:19,859 [ERROR] Receiving page collection failed [C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\TEMP API PDFS\._Scan_001.pdf]:Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3009, in __init__
    doc = mupdf.fz_open_document(filename)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\mupdf.py", line 50790, in fz_open_document
    return _mupdf.fz_open_document(filename)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
pymupdf.mupdf.FzErrorFormat: code=7: no objects found

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafushivaru_hub.py", line 1029, in _collect_receiving_report_pages
    doc = fitz.open(pdf_path)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3012, in __init__
    raise FileDataError(f'Failed to open file {filename!r}.') from e
pymupdf.FileDataError: Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
2026-06-19 08:33:19,871 [ERROR] Receiving page collection failed [C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\TEMP API PDFS\._Scan_001.pdf]:Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3009, in __init__
    doc = mupdf.fz_open_document(filename)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\mupdf.py", line 50790, in fz_open_document
    return _mupdf.fz_open_document(filename)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
pymupdf.mupdf.FzErrorFormat: code=7: no objects found

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafushivaru_hub.py", line 1029, in _collect_receiving_report_pages
    doc = fitz.open(pdf_path)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3012, in __init__
    raise FileDataError(f'Failed to open file {filename!r}.') from e
pymupdf.FileDataError: Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
2026-06-19 08:33:19,875 [WARNING] [AI EXTRACT] OCR.space error [._Scan_001.pdf]: HTTP 400: {"error":"E501: Not an image or PDF","details":"Invalid base64 Data URI."}
2026-06-19 08:33:19,875 [INFO] OCR complete - 0 ok, 1 with errors. Click 'Send to Tabs' to apply.
2026-06-19 08:33:31,856 [INFO] AI Extract results cleared.
2026-06-19 08:33:32,016 [INFO] AI Extract results cleared.
2026-06-19 08:33:33,209 [INFO] AI Extract: OCR.space processing started...
2026-06-19 08:33:33,210 [INFO] [AI EXTRACT] OCR.space ._Scan_001.pdf (1/1)
2026-06-19 08:33:33,216 [INFO] [OCR.SPACE] Preparing OCR upload: ._Scan_001.pdf (4.0 KB)
2026-06-19 08:33:33,216 [INFO] [OCR.SPACE] Upload PDF ready: ._Scan_001.pdf (4.0 KB)
2026-06-19 08:33:33,652 [ERROR] Receiving page collection failed [C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\TEMP API PDFS\._Scan_001.pdf]:Failed to open file 'C:\\Users\\STORESCHAMPIONS\\OneDrive - outrigger.com\\Desktop\\Roni\\New folder\\TEMP API PDFS\\._Scan_001.pdf'.
Traceback (most recent call last):
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\__init__.py", line 3009, in __init__
    doc = mupdf.fz_open_document(filename)
  File "C:\Users\STORESCHAMPIONS\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\pymupdf\mupdf.py", line 50790, in fz_open_document
    return _mupdf.fz_open_document(filename)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
